Date,Company,Sector,Open,High,Low,Close,Volume,Market_Cap,PE_Ratio,Dividend_Yield,Volatility,Sentiment_Score,Trend
2022-01-23,Novartis,Aerospace,101.63623941536079,102.92405815785946,99.77981595270646,101.63623941536079,134478,481606860439.19836,31.361556756969097,3.5957994847228445,0.048490457864366274,0.12372757961903691,Stable
2022-01-24,Ferrari,Aerospace,100.9404288432232,102.57682867442632,99.51901225628346,100.9404288432232,172537,497514936872.42773,14.426595440570878,2.8166232101652335,0.02776460985985329,0.3428121452874737,Stable
2022-01-25,Panasonic,Finance,100.13627852429899,102.37077162119105,98.08364298991704,100.13627852429899,199503,765590924785.1744,23.88446771734268,2.1375091566405584,0.04000113648568765,0.852616553842392,Bullish
2022-01-26,PayPal,Healthcare,100.88273944558337,103.2856681730948,99.45685892570148,100.88273944558337,180523,103878497851.9842,30.47815118557601,1.6316921546599361,0.03126644095057932,0.23833608848611676,Bearish
2022-01-27,Citigroup,Aerospace,100.85996253764769,102.68381007679781,98.56011856806778,100.85996253764769,52747,335028448499.1717,8.778030012626253,4.198298278543952,0.03151131738965506,0.6496138959596613,Stable
2022-01-28,Ferrari,Finance,99.65983687776394,102.40122239275506,98.54117539424081,99.65983687776394,173855,76427860440.08533,28.98543056405557,0.7190717515740686,0.02112398060265426,0.37762100717997416,Bullish
2022-01-29,Adobe,Aerospace,99.49526099585705,101.31700608474192,97.57287015679272,99.49526099585705,115725,753492974526.7034,8.215481069851565,2.1505143826490003,0.018678249834555183,0.10387272212093301,Bearish
2022-01-30,Oracle,Consumer Goods,98.91175064061929,100.69765399831859,97.12332322347245,98.91175064061929,179981,273029552865.57913,38.77954097444488,4.518787858875711,0.021520213836961646,-0.5163236091692938,Bullish
2022-01-31,BP,Technology,98.02880048148457,99.08007557454597,95.14942320646266,98.02880048148457,134654,897532979409.0653,22.093794552272886,4.229247752299838,0.032253120290283176,-0.14800496106314376,Bullish
2022-02-01,Salesforce,Healthcare,97.73127403417601,99.78586167370197,95.13214820715628,97.73127403417601,169346,527051888192.63446,10.273663769845708,2.0047088123652337,0.01116620744088356,0.9354856496674313,Stable
2022-02-02,Shell,Aerospace,97.65222939715612,100.01283696736236,95.95881060502124,97.65222939715612,117435,800949021714.6349,16.98342726117413,3.8155418180065412,0.046289957774256235,0.31553076654520007,Stable
2022-02-03,Lamborghini,Finance,99.0333200984243,100.25031712498934,96.89394363404273,99.0333200984243,106886,978952504180.3452,19.469575725334153,4.115804153544296,0.01625134838199105,0.12879076067797923,Bearish
2022-02-04,Sony,Finance,99.8878892566618,101.49694883551524,97.90644074747257,99.8878892566618,116803,839949070597.114,31.536475387678806,4.444437120018149,0.018803547074855462,0.8659132510564547,Bearish
2022-02-05,Meta,Consumer Goods,99.70943742584824,102.26450562704112,96.8437311778478,99.70943742584824,81551,867126766251.512,31.019832512681326,2.72252884524614,0.03073104705790585,0.17302356207489744,Stable
2022-02-06,Boeing,Healthcare,97.84858685812124,99.54316671988525,96.54550833891795,97.84858685812124,166216,408576510869.47986,26.417917686806586,1.022304430273559,0.03840459065349117,0.05216503683480589,Bullish
2022-02-07,Lyft,Aerospace,97.01110890785496,98.44998245208095,95.62289080908293,97.01110890785496,61394,552170872664.0804,8.707574939547253,1.2765453825196582,0.013829162189775892,0.5186217103004105,Stable
2022-02-08,BP,Finance,96.84480279370207,99.11523363565428,94.29847009440722,96.84480279370207,119092,254634675479.261,10.304928005568575,1.478473370208021,0.02270778790188649,0.4253312379730889,Bearish
2022-02-09,IBM,Technology,95.52691125086264,96.85809552922063,93.8730143976276,95.52691125086264,53890,196916986593.75937,8.281492222594482,2.9690124040480774,0.048746984222974285,-0.6136799831831345,Bullish
2022-02-10,Toyota,Automotive,95.10632312044015,97.76103147111742,93.8096724455062,95.10632312044015,91606,506002371226.92773,25.201047415064252,0.1640481206430422,0.02049371867123783,-0.05738345085175767,Bullish
2022-02-11,ExxonMobil,Aerospace,95.51232590577837,96.66916813316368,93.87114551131287,95.51232590577837,137313,595453930720.7202,35.69984545289914,3.1802123438998415,0.022522005802525877,-0.05496911436082952,Bullish
2022-02-12,Goldman Sachs,Technology,95.8643598516146,98.1776623401133,93.58355135016008,95.8643598516146,191699,339931974650.29474,20.18301792891701,1.82177119214116,0.04345993962472134,-0.24355096951331046,Stable
2022-02-13,Intel,Finance,95.1166244644984,97.01809843358308,93.51126728870348,95.1166244644984,58792,569874074245.7368,10.629686088521117,1.4762090124482108,0.01200857726761821,0.03458696430450625,Stable
2022-02-14,Meta,Technology,94.85959240909249,97.4586116074554,92.4130909488784,94.85959240909249,118148,887573022030.9895,24.531481380213844,4.397482853640632,0.028584526752358834,-0.17378520454571156,Bearish
2022-02-15,HSBC,Healthcare,94.61912874882876,95.80412942762268,92.38281509761468,94.61912874882876,174243,557164863198.5828,33.41132759029985,2.3000119779039947,0.02518467057806681,-0.6013090210576337,Bullish
2022-02-16,Toyota,Aerospace,95.60689894228025,97.85919655102587,93.19773827528637,95.60689894228025,170174,721092283214.196,30.95992215295255,0.4752652276634639,0.022663470396346044,-0.17526702545063788,Bullish
2022-02-17,IBM,Aerospace,95.88558929409194,97.94148111075938,94.07704344797632,95.88558929409194,174358,805509652390.5472,35.85077728862575,4.133733840131235,0.02142798376179058,-0.8554461048536468,Stable
2022-02-18,HSBC,Finance,95.01718969748867,96.8796979168059,92.37234184308491,95.01718969748867,98555,988740053173.4873,14.726573403710374,0.238206287182533,0.013654964194416369,0.15157172554882314,Bearish
2022-02-19,Salesforce,Consumer Goods,94.92447117162341,96.80664737556445,93.84861692234576,94.92447117162341,67159,603594204774.8026,11.78838535437212,3.6337461208409834,0.022593033174065955,0.7073090978822238,Bearish
2022-02-20,BP,Healthcare,94.97575824861079,97.29692201879378,92.75999727464065,94.97575824861079,160510,807043298813.6234,35.793577007967855,3.8695311088533257,0.011722096108626743,0.4505741687091105,Bullish
2022-02-21,Panasonic,Technology,95.22069900893504,97.95875431647818,92.78108780996878,95.22069900893504,156530,962686669236.3198,28.014610947230807,1.763013029644291,0.04123855454577741,-0.2792119198917775,Stable
2022-02-22,Boeing,Finance,94.68859068455893,95.80828641139674,92.78828500511491,94.68859068455893,130077,944465315851.6962,15.882512550264396,4.1239392813889335,0.025929111758320467,-0.8258575888453836,Bullish
2022-02-23,ExxonMobil,Healthcare,95.27956159584923,96.26952128609351,92.94901936208119,95.27956159584923,85920,141940766928.93585,30.982181770037823,2.5782970292822673,0.027756153292796466,-0.5957012015494585,Stable
2022-02-24,Square,Technology,94.7768112663264,97.25182200005698,92.9474370011501,94.7768112663264,69457,406985915965.2485,33.529143456812875,2.316468266363984,0.04574378345800527,0.09098068098967138,Bearish
2022-02-25,Chevron,Finance,92.92196180303533,94.05220765503067,90.78198602702545,92.92196180303533,128953,324666071045.6928,26.52423841193963,0.22701640734346273,0.03632219935444883,-0.5858858332339343,Bullish
2022-02-26,Shell,Automotive,93.91077514411491,96.7031121145986,91.34150182119409,93.91077514411491,102995,87838089935.39897,29.075943845797028,1.4501459682445295,0.010322364133684791,0.087946222569935,Bullish
2022-02-27,Bank of America,Energy,94.12634839928667,96.2335516645193,91.80311291108349,94.12634839928667,59692,633607534136.0496,18.134096655493323,4.655049854426499,0.0477269929184514,-0.5368019504722021,Bullish
2022-02-28,LG,Consumer Goods,94.08144780666451,96.24695134061545,92.08398548026678,94.08144780666451,87065,736168708582.8063,23.85434835700637,1.9591198164175,0.01948577863910845,0.6978477389521456,Bearish
2022-03-01,AMD,Technology,94.89910523478359,96.22558918008023,92.10962807949191,94.89910523478359,149299,848279967371.4166,23.34557097541568,2.7335026027838416,0.014304567390394353,-0.20545705431908057,Bullish
2022-03-02,Visa,Automotive,93.92597159727671,95.31666265787752,92.55585941143926,93.92597159727671,61534,123654112773.04579,34.68167268957701,2.660108394921259,0.04072512713523529,-0.5088987481110179,Bearish
2022-03-03,Tencent,Technology,92.36644693899375,94.5081483040922,90.74416804383601,92.36644693899375,90397,876567631799.4186,34.39873930987639,2.9521554491134667,0.030019092634668725,0.6246523604941232,Stable
2022-03-04,Square,Energy,93.32201086592204,95.95318173167558,91.64475229603953,93.32201086592204,141387,643282638050.639,34.14381642714651,0.30665477821641307,0.027350822640720703,-0.31432207038909854,Bearish
2022-03-05,Airbus,Energy,94.10227232985609,96.89219872306445,92.30689494787504,94.10227232985609,51016,704242189003.371,5.386106499186303,1.8108812739936413,0.01998012318730967,-0.7770246243224361,Stable
2022-03-06,BP,Aerospace,94.6245971249326,95.94561506704665,92.90302213336064,94.6245971249326,105591,910713379536.7637,31.23409195641109,3.6156413694127707,0.03189885959449275,0.14081898280728322,Bearish
2022-03-07,LG,Healthcare,93.94013467318644,95.1315203283118,92.8779572391883,93.94013467318644,73247,625136509772.2079,31.55367365388517,1.0028012553649146,0.0209753842081035,0.16312840887597746,Bearish
2022-03-08,Wells Fargo,Consumer Goods,94.56275286950401,95.61504975130782,91.74207684670253,94.56275286950401,74300,336529991292.68524,28.743258799929965,1.0178918877318022,0.046063320211482704,0.42939135047146837,Bullish
2022-03-09,Mercedes-Benz,Consumer Goods,95.61411116463218,98.2306812286464,92.83709436475027,95.61411116463218,132798,825282224091.2372,31.469263026200842,0.05045303344512364,0.018608179189327712,-0.5195611335832289,Bearish
2022-03-10,Nvidia,Technology,95.72392626562531,97.24539077367903,93.21881849870793,95.72392626562531,59268,363696152982.89545,34.468963002384804,2.1874096330410486,0.04537420601823015,-0.11245732181550983,Bullish
2022-03-11,HSBC,Energy,95.94621110808366,96.90915037484758,93.38886344531107,95.94621110808366,136807,35193882709.708595,21.4611668935625,4.41367190336711,0.03237621702909428,-0.43526416191468753,Stable
2022-03-12,Microsoft,Consumer Goods,95.27882424329992,96.65811496740976,92.7657394171534,95.27882424329992,62185,830823852058.6844,22.57175747209565,0.25950471793654506,0.043139525355809644,-0.8380925277686238,Stable
2022-03-13,BMW,Finance,95.53561992983464,97.14146112187059,93.95344284579186,95.53561992983464,189643,345846952736.3943,9.364991991898666,0.9555935474800131,0.0385138398344382,0.7532276540317833,Bullish
2022-03-14,Moderna,Consumer Goods,94.6558754863194,97.47848751055346,92.68605510437477,94.6558754863194,88044,774060688678.1389,18.488155906657664,1.5504226917137753,0.03786780445746994,0.4577396089766823,Stable
2022-03-15,LG,Technology,95.2488624501164,97.19868589982173,94.28071277588155,95.2488624501164,101214,363395136771.2795,27.517781296912453,3.6586236828210645,0.022973832307802228,-0.3970738810823986,Bearish
2022-03-16,Intel,Automotive,95.63156165993179,96.97941956657289,93.19656389715878,95.63156165993179,164752,861206951954.7468,32.31399216515461,3.2031779640129328,0.01935587725888814,0.19874598574397262,Bullish
2022-03-17,Citigroup,Aerospace,95.07166278269587,96.65901414576398,92.81053559016694,95.07166278269587,98984,220291014555.87775,12.602318419192368,2.0797195229092753,0.018435449107231525,-0.5974724237310551,Bullish
2022-03-18,BMW,Aerospace,95.82333854256336,97.41459563534848,94.83490301455565,95.82333854256336,90774,974572717933.671,9.823801470573239,3.7953446962918784,0.04428766628238355,0.7804732435915418,Bullish
2022-03-19,Citigroup,Automotive,95.72015781880187,96.71512242828085,94.44087349433109,95.72015781880187,52568,779979016013.2428,28.206470157517227,3.0481550582845096,0.042817072810360804,-0.7701873132761794,Stable
2022-03-20,SpaceX,Consumer Goods,95.81611822436889,97.033333716621,93.84192143104283,95.81611822436889,170151,115123687994.47644,5.065795923371873,4.480203998286095,0.027622941120492295,-0.9923257089843982,Stable
2022-03-21,Pfizer,Healthcare,95.86479731337987,98.15634264056222,94.05217975444843,95.86479731337987,183767,566210843346.5939,11.243040450756544,4.090133745693465,0.015296184539858183,0.0040163954783642986,Bearish
2022-03-22,Boeing,Energy,95.72258315606763,96.91002368886063,94.46512903388664,95.72258315606763,174375,985381944929.4929,6.017498312038381,1.2640680304460028,0.025290090079098333,0.16625564690573857,Bearish
2022-03-23,Spotify,Automotive,95.13782599257488,96.52823540166612,93.19887951188205,95.13782599257488,186330,471594387241.1206,10.840979124920482,1.3571928881710011,0.03477373816547646,0.15793064059160877,Bullish
2022-03-24,Sony,Technology,95.4120409210627,97.03545255963124,92.94282257233328,95.4120409210627,89504,182925031682.76166,11.346174797392683,0.6267823789619281,0.02817612617919811,-0.8909761451243474,Bearish
2022-03-25,Snapchat,Technology,96.08902386262595,98.50611432452875,94.79844168742746,96.08902386262595,63986,485293588783.1958,18.568575816263795,1.6848236285872824,0.0412075707393198,-0.37191238616313504,Stable
2022-03-26,Tencent,Energy,96.68261397865966,98.77560107178877,94.82200056294677,96.68261397865966,111858,512945198226.0397,19.08144936402946,4.9977195935954715,0.04990491289005542,-0.0016021063173363714,Bearish
2022-03-27,Sony,Aerospace,95.70733580086846,97.98325621747904,93.12906171161431,95.70733580086846,179312,741945257284.4369,35.59918647135832,2.028755843075305,0.017645283537955872,-0.5668416287455182,Stable
2022-03-28,Novartis,Energy,95.58454425139887,97.62434198811711,93.6835317489314,95.58454425139887,62666,699147007307.7435,22.853839937458883,1.102442173445532,0.028386032786382895,0.7452517709717927,Bearish
2022-03-29,Moderna,Energy,94.83003709047412,97.07483936215,92.76881781591808,94.83003709047412,88660,403147493553.38354,30.31916679643002,3.812414422377765,0.02723935607683288,-0.8257814210771319,Stable
2022-03-30,ExxonMobil,Automotive,94.97094146662494,95.9260493214764,93.78730443804199,94.97094146662494,184633,218805084386.5924,8.64480752721006,2.71235501731328,0.022179701309958035,-0.025231116655914265,Stable
2022-03-31,Wells Fargo,Technology,93.6650312990595,96.34553368862582,91.09122007856406,93.6650312990595,76854,645409113601.56,12.890356441229285,0.7480072476347627,0.017923820668811583,0.3828321150263041,Bearish
2022-04-01,Snapchat,Energy,92.40224168673008,93.53124966322223,91.24760139367221,92.40224168673008,114505,422282230618.7285,29.603020434253686,1.9034484058043288,0.012627684659586368,-0.4764977997310351,Bearish
2022-04-02,SpaceX,Automotive,91.8536347393893,93.5184802082846,90.03899457015929,91.8536347393893,154488,133143934914.20506,6.848138616398483,2.0723485776967165,0.04548477268894794,0.24848147399503628,Stable
2022-04-03,Oracle,Energy,92.85324737182056,95.21364817604899,90.81858095957404,92.85324737182056,72662,900671728935.1493,22.03091817853136,3.769148502846093,0.026793947907452702,0.6587703002847491,Bullish
2022-04-04,Netflix,Technology,92.90924387558444,94.64707545277395,90.42293153202759,92.90924387558444,58392,691530635752.0447,25.977913798202685,0.10335684445952231,0.029875820740001953,-0.6193260498099049,Bearish
2022-04-05,Uber,Technology,92.2785283123578,94.9487783397093,90.80358146713031,92.2785283123578,80535,683500672589.0359,26.075097541836836,1.3450982339915525,0.04667768192803664,0.8344411836497256,Stable
2022-04-06,PayPal,Healthcare,92.62758824560484,94.42009685985568,91.56571800293086,92.62758824560484,163569,822761292035.7622,5.802648394381471,2.58798150657761,0.04105161910063791,0.10711706532471599,Bearish
2022-04-07,Square,Consumer Goods,92.80868168603106,95.36080795867424,90.72118678245386,92.80868168603106,102256,530132016976.42596,16.273780148021494,1.3442337122642167,0.015220050564687369,-0.4015359913978789,Bearish
2022-04-08,Novartis,Finance,95.18811702339492,97.6836222204406,92.79239393899212,95.18811702339492,139135,815239373974.0547,27.277172786720392,3.1421702370949944,0.032616798704309696,-0.13828344923545854,Bearish
2022-04-09,Intel,Technology,96.35778089566404,99.21187196915513,94.53636236508326,96.35778089566404,177478,498592662757.49475,10.21499076522352,2.409337396373083,0.027690091060782365,-0.3756162324272241,Bearish
2022-04-10,TotalEnergies,Finance,96.55015454177838,99.30482271563314,95.19108743283068,96.55015454177838,85222,68108224515.79438,29.339547691481865,1.808551274297903,0.04188844290315051,0.4502223198666322,Bearish
2022-04-11,BP,Healthcare,96.2502630854254,98.94165882376778,93.37000802469693,96.2502630854254,127373,405842839939.6611,31.10738230847861,4.746043134352561,0.03896930190447797,0.5926013268302643,Bullish
2022-04-12,Airbus,Consumer Goods,96.88988799345007,99.27648812555363,95.20667313552546,96.88988799345007,173684,497967429085.9107,39.36892166561508,3.160797495932287,0.03761622887644288,0.6658747846373221,Bullish
2022-04-13,Samsung,Automotive,95.88715255668352,97.54983222895291,94.15450239521286,95.88715255668352,60965,720482379050.6635,12.344469819974329,0.6497068613397061,0.023621793419195874,0.9715364991714823,Bullish
2022-04-14,Google,Consumer Goods,95.65958808057654,96.81922223787826,93.39848657897846,95.65958808057654,74538,107472151398.54568,33.87957336831403,2.8004584872169773,0.04219854921597018,0.5825685849933671,Stable
2022-04-15,Uber,Consumer Goods,95.1886674166661,97.45157818779532,93.19241447725385,95.1886674166661,158066,140878520121.78854,23.210380192152893,3.903659266004505,0.012095651823794448,0.20276814137712673,Bullish
2022-04-16,LG,Automotive,94.39553462631721,97.18710147702289,92.02991309908359,94.39553462631721,163252,264420118831.9818,18.07119086504607,3.5424484874639868,0.016384996057286688,-0.3215594032164324,Bullish
2022-04-17,Ferrari,Healthcare,93.84249400722335,96.14464639841434,92.5097161396094,93.84249400722335,189182,267231894977.51132,9.283186506381227,0.8604461464762969,0.023424930919116467,0.08919089742149877,Stable
2022-04-18,Uber,Energy,93.54849027226457,96.22159978233536,91.92923126492487,93.54849027226457,148806,732452393880.6033,30.742696227063817,4.862099995200516,0.013072297642771251,-0.9178636544191892,Bullish
2022-04-19,Toyota,Consumer Goods,93.73732530608356,96.18256600961494,91.92390479908904,93.73732530608356,187982,251479929901.03616,13.255015970029048,2.24406822873303,0.019399771101387665,0.4896501510598261,Bearish
2022-04-20,Roche,Consumer Goods,92.0320459921596,93.25260199772788,89.99358439531314,92.0320459921596,160989,633464965294.0901,17.999770065556604,0.7951250187013065,0.04320603931991673,-0.10808890981579644,Bullish
2022-04-21,Square,Healthcare,91.94721315298136,93.32495712877285,89.7246364034099,91.94721315298136,140982,494779576288.1331,7.188977941407895,0.9009787706407396,0.04793006151160317,-0.9599535405356248,Bullish
2022-04-22,Boeing,Energy,92.07387491799572,93.62415148028431,90.82670939658453,92.07387491799572,171626,573721083801.2213,33.04784205368317,0.4911749609454025,0.02218409423096762,-0.8749861169791784,Bullish
2022-04-23,Apple,Consumer Goods,92.78162072309213,94.02166646490842,90.8358188067926,92.78162072309213,169176,838268856215.1176,31.830598339007516,4.017590542174672,0.02058063215955353,-0.2250670723564867,Bearish
2022-04-24,Sony,Consumer Goods,91.8650843160159,93.85240413354663,90.0304419766115,91.8650843160159,181278,404977120047.4753,30.676554051480935,0.6101524716092432,0.021195706089857075,0.16684303803687017,Bearish
2022-04-25,MasterCard,Energy,92.36181470330541,95.08732046158637,90.55305399625348,92.36181470330541,172409,771140465687.2062,15.480522867216033,0.6256262857087347,0.021108763494033754,-0.07159210209574662,Bearish
2022-04-26,Adobe,Technology,91.78735505142261,94.10307444796977,89.85682270179545,91.78735505142261,73419,422614023491.13666,11.071802599308503,4.252358073804189,0.01143720728743892,0.23840863458430972,Bearish
2022-04-27,Ford,Aerospace,90.99980955069337,92.68036991682884,88.73589522448924,90.99980955069337,100015,354517505184.6882,27.314364256458042,1.723020422237798,0.047076653853244325,-0.039411482417288424,Stable
2022-04-28,Morgan Stanley,Automotive,90.57445031138808,91.48835463227653,88.07521218655133,90.57445031138808,172096,958668550135.9073,22.365823443962682,0.15428952154036224,0.018547925662813138,0.3234076909626935,Bearish
2022-04-29,PayPal,Technology,90.29381391228343,91.76248976846412,87.7629456082163,90.29381391228343,157059,185186549758.28424,11.238836341662456,0.2594764975920544,0.0268001629632562,-0.5617478706583983,Bearish
2022-04-30,Chevron,Aerospace,89.51773815527861,91.35600153656125,88.18833264715722,89.51773815527861,160687,91246623617.03026,29.00689448674523,0.7108522335194778,0.01038747530963871,-0.7743136256327572,Bearish
2022-05-01,Square,Automotive,90.57128467122983,92.06435388195297,88.25905017160514,90.57128467122983,137939,771214939609.943,39.68942511374563,1.0669667398784477,0.04431820363660229,0.1928679092513199,Bearish
2022-05-02,Apple,Automotive,90.57720671581042,91.68412344647665,87.96074427570686,90.57720671581042,199213,69181455648.73749,31.152685570971318,3.325730971192027,0.03924629377819669,-0.030620966127385074,Stable
2022-05-03,Mercedes-Benz,Aerospace,91.37848636655912,93.1014550617086,90.09465044505941,91.37848636655912,155878,837241911712.3263,30.899523533996412,0.7866314000091412,0.04787024140694813,-0.9462646919101294,Bullish
2022-05-04,Northrop Grumman,Consumer Goods,91.59280037598688,92.9726510739267,89.12723512902848,91.59280037598688,112623,437756202960.8863,38.26094635257071,0.59437195588536,0.04126461916785597,-0.2390362290139283,Bullish
2022-05-05,Amazon,Automotive,93.21175341406222,95.83889382961905,91.58082007864863,93.21175341406222,125450,915598163614.6221,12.102772865121576,3.8235957073813958,0.02254826048208261,-0.787748829018009,Bearish
2022-05-06,Uber,Aerospace,94.25400345706807,95.38835892526089,92.06475303491122,94.25400345706807,143426,721811328260.7837,24.794248772250413,3.355276419299572,0.019914934349136944,0.06271366350539043,Bearish
2022-05-07,ExxonMobil,Finance,93.89601597070799,94.92728085064984,91.31665533563208,93.89601597070799,167845,610794262340.9496,39.287635026185924,2.1766211072761807,0.037908652302131716,-0.20844464067913848,Bearish
2022-05-08,General Motors,Energy,93.35532339489153,94.29879874844099,91.32854381023122,93.35532339489153,93585,949357490260.7079,10.78529388395611,2.7465488574005197,0.024564511000419977,0.22630382220603584,Bullish
2022-05-09,Alibaba,Energy,93.6731632128445,95.22452134697316,90.89071217377662,93.6731632128445,159225,397252723679.0022,29.508818580558234,1.5599201016320925,0.03264860063010466,0.6112044375404766,Bullish
2022-05-10,Nvidia,Finance,93.94006903225771,96.12020542595201,92.70202343561925,93.94006903225771,114044,954132849603.0934,25.503355109016567,2.4125021011768033,0.010250298841058809,-0.4006626323170184,Bearish
2022-05-11,Alibaba,Energy,93.74812945087452,96.0551092065405,91.89847503440102,93.74812945087452,159556,135866276143.78572,25.526768226604744,2.533363244913729,0.01247542806721901,0.924204208330055,Bullish
2022-05-12,IBM,Healthcare,95.18212330097472,96.9967927226894,92.5915705082816,95.18212330097472,52693,484271186990.48035,29.41847196320263,1.9361863558904795,0.03141471764726605,0.0712690011751489,Stable
2022-05-13,IBM,Aerospace,96.45325299802761,98.7379000171311,94.0168058601893,96.45325299802761,145259,270641311169.8027,37.53659230064895,4.532861053360814,0.032642865857926605,0.23658159750957597,Bearish
2022-05-14,Northrop Grumman,Energy,96.57992167788535,98.24093028323323,94.54783220695629,96.57992167788535,75939,540302936129.2852,32.390367894796825,0.08030932490503073,0.040058117778373745,0.3613447464514741,Bearish
2022-05-15,Intel,Energy,97.7431451871085,100.0260462453197,95.18006458161403,97.7431451871085,68047,162851864013.69302,6.96476361956735,3.910856315456231,0.01527861278495847,0.33346305971517953,Stable
2022-05-16,Twitter,Energy,97.19413601336154,98.24499120783666,94.80043720168092,97.19413601336154,76105,841688130649.7334,34.8454806956499,0.6219141562066216,0.030527323350271154,0.02194148609012414,Stable
2022-05-17,Twitter,Automotive,97.50600074317629,99.24307596667981,95.62293670535031,97.50600074317629,125766,846561441465.2427,12.893946547400642,3.987736802685997,0.017777905777267546,-0.142471417770633,Bullish
2022-05-18,Lockheed Martin,Technology,97.4514255820237,99.96732840797267,96.15066152002365,97.4514255820237,196779,955281076410.7555,18.19199576577302,3.079559578383606,0.013727844782507787,-0.8924360716452442,Stable
